"jhu_ID","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered","country","last_update"
"Finland",2022-03-31,800,883676,245919,3144,778,0,0,"Finland",NA
"Ecuador",2022-03-31,800,859890,32130,35421,198,0,0,"Ecuador",NA
"CostaRica",2022-03-31,800,838537,31609,8300,263,0,0,"Costa Rica",NA
"Guatemala",2022-03-31,800,828874,51883,17312,341,0,0,"Guatemala",NA
"Latvia",2022-03-31,800,798895,145775,5616,377,0,0,"Latvia",NA
"Azerbaijan",2022-03-31,800,791932,6262,9692,275,0,0,"Azerbaijan",NA
"Panama",2022-03-31,800,764536,9038,8170,87,0,0,"Panama",NA
"SaudiArabia",2022-03-31,800,750814,5787,9045,47,0,0,"Saudi Arabia",NA
"NewZealand",2022-03-31,800,674698,555884,314,258,0,0,"New Zealand",NA
"SriLanka",2022-03-31,800,661631,15597,16477,255,0,0,"Sri Lanka",NA
"WestBankandGaza",2022-03-31,800,655750,9803,5655,154,0,0,"West Bank and Gaza",NA
"Paraguay",2022-03-31,800,647950,6629,18664,305,0,0,"Paraguay",NA
"Kuwait",2022-03-31,800,628978,9084,2554,16,0,0,"Kuwait",NA
"Burma",2022-03-31,800,611587,23696,19430,62,0,0,"Burma",NA
"DominicanRepublic",2022-03-31,800,578020,3464,4375,7,0,0,"Dominican Republic",NA
"Estonia",2022-03-31,800,556304,61874,2459,223,0,0,"Estonia",NA
"Bahrain",2022-03-31,800,554469,39586,1471,17,0,0,"Bahrain",NA
"Venezuela",2022-03-31,800,520373,5249,5682,46,0,0,"Venezuela",NA
"Moldova",2022-03-31,800,513442,11642,11431,215,0,0,"Moldova, Republic of",NA
"Egypt",2022-03-31,800,505264,21493,24417,343,0,0,"Egypt",NA
"Libya",2022-03-31,800,501705,7259,6415,154,0,0,"Libya",NA
"Ethiopia",2022-03-31,800,469758,1031,7497,35,0,0,"Ethiopia",NA
"Cyprus",2022-03-31,800,430726,108210,940,84,0,0,"Cyprus",NA
"Armenia",2022-03-31,800,422519,2687,8613,152,0,0,"Armenia",NA
"Honduras",2022-03-31,800,421062,9850,10880,253,0,0,"Honduras",NA
"Oman",2022-03-31,800,388343,6099,4250,6,0,0,"Oman",NA
"BosniaandHerzegovina",2022-03-31,800,375440,4238,15713,254,0,0,"Bosnia and Herzegovina",NA
"Qatar",2022-03-31,800,361415,4433,677,7,0,0,"Qatar",NA
"Kenya",2022-03-31,800,323423,477,5648,9,0,0,"Kenya",NA
"Zambia",2022-03-31,800,316850,4100,3966,14,0,0,"Zambia",NA
"NorthMacedonia",2022-03-31,800,305979,8717,9221,211,0,0,"North Macedonia",NA
"Botswana",2022-03-31,800,305526,41576,2686,67,0,0,"Botswana",NA
"Albania",2022-03-31,800,273677,2114,3492,23,0,0,"Albania",NA
"Algeria",2022-03-31,800,265671,735,6874,39,0,0,"Algeria",NA
"Nigeria",2022-03-31,800,255415,855,3142,0,0,0,"Nigeria",NA
"Zimbabwe",2022-03-31,800,246286,9906,5444,49,0,0,"Zimbabwe",NA
"Uzbekistan",2022-03-31,800,237749,1344,1637,2,0,0,"Uzbekistan",NA
"Montenegro",2022-03-31,800,233102,2895,2702,22,0,0,"Montenegro",NA
"China",2022-03-31,800,227998,118472,4638,2,0,0,"Mainland China",NA
"Kosovo",2022-03-31,800,227471,1223,3134,20,0,0,"Kosovo",NA
"Mozambique",2022-03-31,800,225256,209,2200,8,0,0,"Mozambique",NA
"Luxembourg",2022-03-31,800,215831,32654,1036,45,0,0,"Luxembourg",NA
"Mauritius",2022-03-31,800,210343,42699,968,64,0,0,"Mauritius",NA
"Kyrgyzstan",2022-03-31,800,200935,408,2988,30,0,0,"Kyrgyzstan",NA
"Iceland",2022-03-31,800,181391,51547,101,39,0,0,"Iceland",NA
"Afghanistan",2022-03-31,800,177747,4088,7670,72,0,0,"Afghanistan",NA
"Maldives",2022-03-31,800,177000,6808,298,1,0,0,"Maldives",NA
"Laos",2022-03-31,800,176898,34155,665,45,0,0,"Lao People's Democratic Republic",NA
"Uganda",2022-03-31,800,163905,598,3596,8,0,0,"Uganda",NA
"ElSalvador",2022-03-31,800,161052,4688,4119,48,0,0,"El Salvador",NA
"Ghana",2022-03-31,800,160971,1297,1445,3,0,0,"Ghana",NA
"Namibia",2022-03-31,800,157646,421,4019,12,0,0,"Namibia",NA
"TrinidadandTobago",2022-03-31,800,137860,10093,3750,122,0,0,"Trinidad and Tobago",NA
"Cambodia",2022-03-31,800,135625,5349,3054,22,0,0,"Cambodia",NA
"Brunei",2022-03-31,800,134412,70870,208,83,0,0,"Brunei",NA
"Rwanda",2022-03-31,800,129722,220,1459,2,0,0,"Rwanda",NA
"Jamaica",2022-03-31,800,128757,771,2888,75,0,0,"Jamaica",NA
"Cameroon",2022-03-31,800,119544,304,1927,4,0,0,"Cameroon",NA
"Angola",2022-03-31,800,99169,428,1900,0,0,0,"Angola",NA
"DemocraticRepublicoftheCongo",2022-03-31,800,86748,730,1337,2,0,0,"Democratic Republic of the Congo",NA
"Senegal",2022-03-31,800,85895,202,1964,28,0,0,"Senegal",NA
"Malawi",2022-03-31,800,85640,301,2626,11,0,0,"Malawi",NA
"CotedIvoire",2022-03-31,800,81741,258,796,3,0,0,"Cote d'Ivoire",NA
"Malta",2022-03-31,800,79539,8264,638,33,0,0,"Malta",NA
"Suriname",2022-03-31,800,79221,1005,1324,7,0,0,"Suriname",NA
"Eswatini",2022-03-31,800,69771,611,1394,4,0,0,"Eswatini",NA
"Fiji",2022-03-31,800,64404,474,834,0,0,0,"Fiji",NA
"Madagascar",2022-03-31,800,64009,350,1384,18,0,0,"Madagascar",NA
"Guyana",2022-03-31,800,63253,332,1226,6,0,0,"Guyana",NA
"Sudan",2022-03-31,800,61955,497,4907,999,0,0,"Sudan",NA
"Barbados",2022-03-31,800,59272,4107,374,58,0,0,"Barbados",NA
"Mauritania",2022-03-31,800,58669,36,982,3,0,0,"Mauritania",NA
"Belize",2022-03-31,800,57280,586,654,4,0,0,"Belize",NA
"CapeVerde",2022-03-31,800,55952,66,401,0,0,0,"Cape Verde",NA
"Syria",2022-03-31,800,55695,1120,3141,66,0,0,"Syria",NA
"Gabon",2022-03-31,800,47584,41,303,0,0,0,"Gabon",NA
"PapuaNewGuinea",2022-03-31,800,43203,1913,640,2,0,0,"Papua New Guinea",NA
"Seychelles",2022-03-31,800,40421,1085,164,1,0,0,"Seychelles",NA
"Andorra",2022-03-31,800,40024,2025,153,4,0,0,"Andorra",NA
"Burundi",2022-03-31,800,38509,382,38,0,0,0,"Burundi",NA
"Togo",2022-03-31,800,36939,141,272,0,0,0,"Togo",NA
"Guinea",2022-03-31,800,36459,62,440,0,0,0,"Guinea",NA
"Tanzania",2022-03-31,800,33815,195,800,2,0,0,"Tanzania, United Republic of",NA
"Bahamas",2022-03-31,800,33283,148,788,17,0,0,"The Bahamas",NA
"Lesotho",2022-03-31,800,32910,298,697,1,0,0,"Lesotho",NA
"Haiti",2022-03-31,800,30547,205,833,13,0,0,"Haiti",NA
"Mali",2022-03-31,800,30484,103,727,5,0,0,"Mali",NA
"Bhutan",2022-03-31,800,28101,15399,10,4,0,0,"Bhutan",NA
"Benin",2022-03-31,800,26952,385,163,0,0,0,"Benin",NA
"Somalia",2022-03-31,800,26410,97,1361,13,0,0,"Somalia",NA
"Congo",2022-03-31,800,24071,51,385,7,0,0,"Republic of the Congo",NA
"Taiwan",2022-03-31,800,23394,2905,853,0,0,0,"Taiwan",NA
"SaintLucia",2022-03-31,800,22953,259,365,7,0,0,"Saint Lucia",NA
"TimorLeste",2022-03-31,800,22830,142,130,2,0,0,"Timor-Leste",NA
"BurkinaFaso",2022-03-31,800,20853,102,382,7,0,0,"Burkina Faso",NA
"Nicaragua",2022-03-31,800,18434,430,230,6,0,0,"Nicaragua",NA
"Tajikistan",2022-03-31,800,17786,0,125,0,0,0,"Tajikistan",NA
"SouthSudan",2022-03-31,800,17262,289,138,1,0,0,"South Sudan",NA
"Liechtenstein",2022-03-31,800,16378,4377,84,6,0,0,"Liechtenstein",NA
"EquatorialGuinea",2022-03-31,800,16000,116,183,1,0,0,"Equatorial Guinea",NA
"Djibouti",2022-03-31,800,15587,40,189,0,0,0,"Djibouti",NA
"SanMarino",2022-03-31,800,15345,976,113,1,0,0,"San Marino",NA
"CentralAfricanRepublic",2022-03-31,800,14649,424,113,0,0,0,"Central African Republic",NA
"Grenada",2022-03-31,800,14012,322,218,2,0,0,"Grenada",NA
"Gambia",2022-03-31,800,11988,49,365,0,0,0,"The Gambia",NA
"Dominica",2022-03-31,800,11859,751,63,6,0,0,"Dominica",NA
"Yemen",2022-03-31,800,11806,35,2143,8,0,0,"Yemen",NA
"SolomonIslands",2022-03-31,800,11470,4421,133,34,0,0,"Solomon Islands",NA
"Monaco",2022-03-31,800,10758,1399,54,3,0,0,"Monaco",NA
"Eritrea",2022-03-31,800,9728,27,103,0,0,0,"Eritrea",NA
"Niger",2022-03-31,800,8801,47,308,1,0,0,"Niger",NA
"SaintVincentandtheGrenadines",2022-03-31,800,8335,26,106,0,0,0,"Saint Vincent and the Grenadines",NA
"GuineaBissau",2022-03-31,800,8149,148,170,3,0,0,"Guinea-Bissau",NA
"Comoros",2022-03-31,800,8086,53,160,0,0,0,"Comoros",NA
"SierraLeone",2022-03-31,800,7674,9,125,0,0,0,"Sierra Leone",NA
"AntiguaandBarbuda",2022-03-31,800,7491,54,135,0,0,0,"Antigua and Barbuda",NA
"Liberia",2022-03-31,800,7400,16,294,0,0,0,"Liberia",NA
"Chad",2022-03-31,800,7310,55,191,1,0,0,"Chad",NA
"Tonga",2022-03-31,800,6423,6068,6,6,0,0,"Tonga",NA
"SaoTomeandPrincipe",2022-03-31,800,5945,14,73,1,0,0,"Sao Tome and Principe",NA
"SaintKittsandNevis",2022-03-31,800,5549,19,43,1,0,0,"Saint Kitts and Nevis",NA
"Palau",2022-03-31,800,4024,243,6,0,0,0,"Palau",NA
"Vanuatu",2022-03-31,800,3379,3361,2,1,0,0,"Vanuatu",NA
"Kiribati",2022-03-31,800,3066,156,13,2,0,0,"Kiribati",NA
"Samoa",2022-03-31,800,1713,1680,0,0,0,0,"Samoa",NA
"DiamondPrincess",2022-03-31,800,712,0,13,0,0,0,"Diamond Princess Cruise Ship",NA
"Macao",2022-03-31,800,82,1,0,0,0,0,"Macao",NA
"HolySee",2022-03-31,800,29,0,0,0,0,0,"Holy See (Vatican City)",NA
"Antarctica",2022-03-31,800,11,0,0,0,0,0,"Antarctica",NA
"MSZaandam",2022-03-31,800,9,0,2,0,0,0,"MS Zaandam Cruise Ship",NA
"MarshallIslands",2022-03-31,800,7,0,0,0,0,0,"Marshall Islands",NA
"US",2022-04-30,830,81493326,1390467,996417,15779,0,0,"USA",NA
"India",2022-04-30,830,43079188,53413,523843,2662,0,0,"India",NA
"Brazil",2022-04-30,830,30448236,496566,663736,3714,0,0,"Brazil",NA
"France",2022-04-30,830,28835895,3032722,146967,3660,0,0,"France",NA
"Germany",2022-04-30,830,24809785,3415094,135461,5766,0,0,"Germany",NA
"UnitedKingdom",2022-04-30,830,22213972,904203,197968,31991,0,0,"UK",NA
"Russia",2022-04-30,830,17917191,334080,368319,6971,0,0,"Russia",NA
"RepublicofKorea",2022-04-30,830,17275649,3899831,22875,6285,0,0,"Republic of Korea",NA
"Italy",2022-04-30,830,16463200,1820846,163507,4124,0,0,"Italy",NA
"Turkey",2022-04-30,830,15032093,171533,98771,738,0,0,"Turkey",NA
"Spain",2022-04-30,830,11896152,387843,104456,2238,0,0,"Spain",NA
"Vietnam",2022-04-30,830,10649809,1085200,43041,548,0,0,"Vietnam",NA
"Argentina",2022-04-30,830,9072230,34319,128542,523,0,0,"Argentina",NA
"Netherlands",2022-04-30,830,8145596,183835,22855,296,0,0,"Netherlands",NA
"Japan",2022-04-30,830,7883149,1327564,29571,1451,0,0,"Japan",NA
"Iran",2022-04-30,830,7221653,59433,141083,879,0,0,"Iran (Islamic Republic of)",NA
"Colombia",2022-04-30,830,6092667,7751,139797,176,0,0,"Colombia",NA
"Indonesia",2022-04-30,830,6046796,33978,156257,1168,0,0,"Indonesia",NA
"Poland",2022-04-30,830,5996514,33583,116059,886,0,0,"Poland",NA
"Australia",2022-04-30,830,5953142,1380076,7250,1242,0,0,"Australia",NA
"Mexico",2022-04-30,830,5739680,80145,324334,1318,0,0,"Mexico",NA
"Ukraine",2022-04-30,830,5233265,192747,115361,2902,0,0,"Ukraine",NA
"Malaysia",2022-04-30,830,4448004,246085,35547,564,0,0,"Malaysia",NA
"Thailand",2022-04-30,830,4250949,594223,28526,3304,0,0,"Thailand",NA
"Austria",2022-04-30,830,4174744,343696,19726,3861,0,0,"Austria",NA
"Israel",2022-04-30,830,4076104,157879,10695,210,0,0,"Israel",NA
"Belgium",2022-04-30,830,4056448,205400,31439,613,0,0,"Belgium",NA
"Portugal",2022-04-30,830,4027684,438908,22280,585,0,0,"Portugal",NA
"Czechia",2022-04-30,830,3905101,83066,40155,463,0,0,"Czech Republic",NA
"SouthAfrica",2022-04-30,830,3791125,72172,100363,331,0,0,"South Africa",NA
"Canada",2022-04-30,830,3765164,283300,39265,1612,0,0,"Canada",NA
"Philippines",2022-04-30,830,3685643,7398,60341,1092,0,0,"Philippines",NA
"Switzerland",2022-04-30,830,3619598,122099,13712,148,0,0,"Switzerland",NA
"Peru",2022-04-30,830,3565253,18557,212824,617,0,0,"Peru",NA
"Chile",2022-04-30,830,3558631,87695,57527,947,0,0,"Chile",NA
"Greece",2022-04-30,830,3323922,293493,29153,1643,0,0,"Greece",NA
"Denmark",2022-04-30,830,3163284,57882,6207,460,0,0,"Denmark",NA
"Romania",2022-04-30,830,2893876,40306,65486,471,0,0,"Romania",NA
"Slovakia",2022-04-30,830,2528216,85863,19879,527,0,0,"Slovakia",NA
"Sweden",2022-04-30,830,2500917,13065,18772,407,0,0,"Sweden",NA
"Iraq",2022-04-30,830,2325092,5542,25211,47,0,0,"Iraq",NA
"Serbia",2022-04-30,830,2006353,29786,15991,192,0,0,"Serbia",NA
"Bangladesh",2022-04-30,830,1952691,1114,29127,5,0,0,"Bangladesh",NA
"Hungary",2022-04-30,830,1901017,49146,46201,731,0,0,"Hungary",NA
"Jordan",2022-04-30,830,1695745,3260,14064,33,0,0,"Jordan",NA
"Georgia",2022-04-30,830,1655098,6834,16807,62,0,0,"Georgia",NA
"Pakistan",2022-04-30,830,1527956,2983,30369,10,0,0,"Pakistan",NA
"Ireland",2022-04-30,830,1517112,57687,7087,334,0,0,"Ireland",NA
"Norway",2022-04-30,830,1426013,20053,2932,414,0,0,"Norway",NA
"Kazakhstan",2022-04-30,830,1394493,691,19013,2,0,0,"Kazakhstan",NA
"HongKong",2022-04-30,830,1204210,46795,9308,1483,0,0,"Hong Kong",NA
"Singapore",2022-04-30,830,1193250,96822,1335,67,0,0,"Singapore",NA
"Morocco",2022-04-30,830,1164953,1679,16069,9,0,0,"Morocco",NA
"Bulgaria",2022-04-30,830,1156729,17806,36913,384,0,0,"Bulgaria",NA
"Lithuania",2022-04-30,830,1149993,125154,9098,222,0,0,"Lithuania",NA
"Croatia",2022-04-30,830,1122459,23283,15828,265,0,0,"Croatia",NA
"Cuba",2022-04-30,830,1102941,12656,8526,16,0,0,"Cuba",NA
"Lebanon",2022-04-30,830,1096955,4798,10386,83,0,0,"Lebanon",NA
"Tunisia",2022-04-30,830,1040193,4309,28550,227,0,0,"Tunisia",NA
"Finland",2022-04-30,830,1023013,139337,3939,795,0,0,"Finland",NA
"Slovenia",2022-04-30,830,1010058,41949,6592,105,0,0,"Slovenia",NA
"Belarus",2022-04-30,830,980345,17638,6947,128,0,0,"Belarus",NA
"Nepal",2022-04-30,830,978810,384,11951,0,0,0,"Nepal",NA
"NewZealand",2022-04-30,830,941736,267038,637,351,0,0,"New Zealand",NA
"Mongolia",2022-04-30,830,920781,1914,2110,2,0,0,"Mongolia",NA
"Bolivia",2022-04-30,830,904974,3031,21910,16,0,0,"Bolivia",NA
"UnitedArabEmirates",2022-04-30,830,898571,7271,2302,0,0,0,"United Arab Emirates",NA
"Uruguay",2022-04-30,830,897867,9932,7203,44,0,0,"Uruguay",NA
"Ecuador",2022-04-30,830,869696,9806,35598,177,0,0,"Ecuador",NA
"CostaRica",2022-04-30,830,852074,13537,8405,105,0,0,"Costa Rica",NA
"Guatemala",2022-04-30,830,846546,17672,17584,272,0,0,"Guatemala",NA
"Latvia",2022-04-30,830,822013,23118,5760,151,0,0,"Latvia",NA
"China",2022-04-30,830,811332,583334,5060,424,0,0,"Mainland China",NA
"Azerbaijan",2022-04-30,830,792562,655,9709,17,0,0,"Azerbaijan",NA
"Panama",2022-04-30,830,776420,11884,8184,14,0,0,"Panama",NA
"SaudiArabia",2022-04-30,830,754011,3197,9088,43,0,0,"Saudi Arabia",NA
"SriLanka",2022-04-30,830,663362,1731,16504,27,0,0,"Sri Lanka",NA
"WestBankandGaza",2022-04-30,830,657060,1310,5657,2,0,0,"West Bank and Gaza",NA
"Paraguay",2022-04-30,830,649455,1505,18870,206,0,0,"Paraguay",NA
"Kuwait",2022-04-30,830,631409,2431,2555,1,0,0,"Kuwait",NA
"Burma",2022-04-30,830,612883,1296,19434,4,0,0,"Burma",NA
"DominicanRepublic",2022-04-30,830,579248,1228,4376,1,0,0,"Dominican Republic",NA
"Estonia",2022-04-30,830,572193,15889,2539,80,0,0,"Estonia",NA
"Bahrain",2022-04-30,830,568706,14237,1475,4,0,0,"Bahrain",NA
"Venezuela",2022-04-30,830,522325,1952,5709,27,0,0,"Venezuela",NA
"Moldova",2022-04-30,830,516986,3544,11489,58,0,0,"Moldova, Republic of",NA
"Egypt",2022-04-30,830,515645,10381,24613,196,0,0,"Egypt",NA
"Libya",2022-04-30,830,501904,199,6430,15,0,0,"Libya",NA
"Cyprus",2022-04-30,830,480220,49494,1020,80,0,0,"Cyprus",NA
"Ethiopia",2022-04-30,830,470568,810,7510,13,0,0,"Ethiopia",NA
"Honduras",2022-04-30,830,423179,2117,10893,13,0,0,"Honduras",NA
"Armenia",2022-04-30,830,422867,348,8622,9,0,0,"Armenia",NA
"Oman",2022-04-30,830,389126,783,4258,8,0,0,"Oman",NA
"BosniaandHerzegovina",2022-04-30,830,377087,1647,15765,52,0,0,"Bosnia and Herzegovina",NA
"Qatar",2022-04-30,830,364602,3187,677,0,0,0,"Qatar",NA
"Kenya",2022-04-30,830,323773,350,5649,1,0,0,"Kenya",NA
"Zambia",2022-04-30,830,319594,2744,3976,10,0,0,"Zambia",NA
"NorthMacedonia",2022-04-30,830,309571,3592,9280,59,0,0,"North Macedonia",NA
"Botswana",2022-04-30,830,305984,458,2688,2,0,0,"Botswana",NA
"Albania",2022-04-30,830,275107,1430,3496,4,0,0,"Albania",NA
"Algeria",2022-04-30,830,265780,109,6875,1,0,0,"Algeria",NA
"Nigeria",2022-04-30,830,255716,331,3143,1,0,0,"Nigeria",NA
"Zimbabwe",2022-04-30,830,247875,1589,5469,25,0,0,"Zimbabwe",NA
"Uzbekistan",2022-04-30,830,238596,847,1637,0,0,0,"Uzbekistan",NA
"Luxembourg",2022-04-30,830,237856,22025,1064,28,0,0,"Luxembourg",NA
"Montenegro",2022-04-30,830,235228,2126,2714,12,0,0,"Montenegro",NA
"Kosovo",2022-04-30,830,228073,602,3138,4,0,0,"Kosovo",NA
"Mozambique",2022-04-30,830,225384,128,2201,1,0,0,"Mozambique",NA
"Mauritius",2022-04-30,830,220344,10001,990,22,0,0,"Mauritius",NA
"Laos",2022-04-30,830,207469,30571,744,79,0,0,"Lao People's Democratic Republic",NA
"Kyrgyzstan",2022-04-30,830,200992,57,2991,3,0,0,"Kyrgyzstan",NA
"Iceland",2022-04-30,830,185579,4461,119,18,0,0,"Iceland",NA
"Maldives",2022-04-30,830,179171,2171,298,0,0,0,"Maldives",NA
"Afghanistan",2022-04-30,830,178879,1132,7683,13,0,0,"Afghanistan",NA
"Uganda",2022-04-30,830,164084,179,3597,1,0,0,"Uganda",NA
"ElSalvador",2022-04-30,830,162089,1037,4128,9,0,0,"El Salvador",NA
"Ghana",2022-04-30,830,161173,202,1445,0,0,0,"Ghana",NA
"Namibia",2022-04-30,830,158649,1003,4025,6,0,0,"Namibia",NA
"TrinidadandTobago",2022-04-30,830,147867,10007,3829,79,0,0,"Trinidad and Tobago",NA
"Brunei",2022-04-30,830,141850,7438,218,10,0,0,"Brunei",NA
"Cambodia",2022-04-30,830,136251,626,3056,2,0,0,"Cambodia",NA
"Jamaica",2022-04-30,830,129978,1221,2962,74,0,0,"Jamaica",NA
"Rwanda",2022-04-30,830,129806,84,1459,0,0,0,"Rwanda",NA
"Cameroon",2022-04-30,830,119780,236,1927,0,0,0,"Cameroon",NA
"Taiwan",2022-04-30,830,115883,92489,865,12,0,0,"Taiwan",NA
"Angola",2022-04-30,830,99287,118,1900,0,0,0,"Angola",NA
"Malta",2022-04-30,830,91741,12202,698,60,0,0,"Malta",NA
"DemocraticRepublicoftheCongo",2022-04-30,830,87023,275,1337,0,0,0,"Democratic Republic of the Congo",NA
"Senegal",2022-04-30,830,85997,102,1967,3,0,0,"Senegal",NA
"Malawi",2022-04-30,830,85781,141,2634,8,0,0,"Malawi",NA
"CotedIvoire",2022-04-30,830,81930,189,799,3,0,0,"Cote d'Ivoire",NA
"Suriname",2022-04-30,830,79336,115,1328,4,0,0,"Suriname",NA
"Eswatini",2022-04-30,830,70643,872,1397,3,0,0,"Eswatini",NA
"Barbados",2022-04-30,830,70080,10808,394,20,0,0,"Barbados",NA
"Fiji",2022-04-30,830,64634,230,862,28,0,0,"Fiji",NA
"Madagascar",2022-04-30,830,64152,143,1391,7,0,0,"Madagascar",NA
"Guyana",2022-04-30,830,63473,220,1228,2,0,0,"Guyana",NA
"Sudan",2022-04-30,830,62117,162,4931,24,0,0,"Sudan",NA
"Bhutan",2022-04-30,830,59163,31062,21,11,0,0,"Bhutan",NA
"Mauritania",2022-04-30,830,58688,50,982,0,0,0,"Mauritania",NA
"Belize",2022-04-30,830,57497,217,676,22,0,0,"Belize",NA
"CapeVerde",2022-04-30,830,56022,70,401,0,0,0,"Cape Verde",NA
"Syria",2022-04-30,830,55813,118,3150,9,0,0,"Syria",NA
"Gabon",2022-04-30,830,47602,18,304,1,0,0,"Gabon",NA
"PapuaNewGuinea",2022-04-30,830,43817,614,650,10,0,0,"Papua New Guinea",NA
"Seychelles",2022-04-30,830,42502,2081,166,2,0,0,"Seychelles",NA
"Andorra",2022-04-30,830,41349,1325,153,0,0,0,"Andorra",NA
"Burundi",2022-04-30,830,39998,1489,38,0,0,0,"Burundi",NA
"Togo",2022-04-30,830,36985,46,273,1,0,0,"Togo",NA
"Guinea",2022-04-30,830,36549,90,442,2,0,0,"Guinea",NA
"Tanzania",2022-04-30,830,33872,57,803,3,0,0,"Tanzania, United Republic of",NA
"Bahamas",2022-04-30,830,33558,275,798,10,0,0,"The Bahamas",NA
"Lesotho",2022-04-30,830,33015,105,697,0,0,0,"Lesotho",NA
"Mali",2022-04-30,830,30833,349,732,5,0,0,"Mali",NA
"Haiti",2022-04-30,830,30703,156,835,2,0,0,"Haiti",NA
"Benin",2022-04-30,830,26952,0,163,0,0,0,"Benin",NA
"Somalia",2022-04-30,830,26485,75,1361,0,0,0,"Somalia",NA
"Congo",2022-04-30,830,24079,8,385,0,0,0,"Republic of the Congo",NA
"SaintLucia",2022-04-30,830,23394,441,368,3,0,0,"Saint Lucia",NA
"TimorLeste",2022-04-30,830,22865,35,130,0,0,0,"Timor-Leste",NA
"BurkinaFaso",2022-04-30,830,20865,12,383,1,0,0,"Burkina Faso",NA
"Tajikistan",2022-04-30,830,17786,0,125,0,0,0,"Tajikistan",NA
"SouthSudan",2022-04-30,830,17461,199,138,0,0,0,"South Sudan",NA
"Liechtenstein",2022-04-30,830,17185,807,84,1,0,0,"Liechtenstein",NA
"SanMarino",2022-04-30,830,16437,1092,115,2,0,0,"San Marino",NA
"EquatorialGuinea",2022-04-30,830,15907,4,183,0,0,0,"Equatorial Guinea",NA
"Djibouti",2022-04-30,830,15611,24,189,0,0,0,"Djibouti",NA
"SolomonIslands",2022-04-30,830,14786,3316,141,9,0,0,"Solomon Islands",NA
"CentralAfricanRepublic",2022-04-30,830,14649,0,113,0,0,0,"Central African Republic",NA
"Grenada",2022-04-30,830,14629,617,220,2,0,0,"Grenada",NA
"Nicaragua",2022-04-30,830,14395,146,234,4,0,0,"Nicaragua",NA
"Dominica",2022-04-30,830,12033,174,63,0,0,0,"Dominica",NA
"Gambia",2022-04-30,830,11995,7,365,0,0,0,"The Gambia",NA
"Yemen",2022-04-30,830,11818,12,2149,6,0,0,"Yemen",NA
"Monaco",2022-04-30,830,11770,1012,57,3,0,0,"Monaco",NA
"Tonga",2022-04-30,830,10196,3773,11,5,0,0,"Tonga",NA
"Eritrea",2022-04-30,830,9734,6,103,0,0,0,"Eritrea",NA
"Samoa",2022-04-30,830,9592,7879,19,19,0,0,"Samoa",NA
"Niger",2022-04-30,830,8941,140,309,1,0,0,"Niger",NA
"SaintVincentandtheGrenadines",2022-04-30,830,8419,84,106,0,0,0,"Saint Vincent and the Grenadines",NA
"GuineaBissau",2022-04-30,830,8202,53,171,1,0,0,"Guinea-Bissau",NA
"Comoros",2022-04-30,830,8105,19,160,0,0,0,"Comoros",NA
"SierraLeone",2022-04-30,830,7681,7,125,0,0,0,"Sierra Leone",NA
"AntiguaandBarbuda",2022-04-30,830,7626,135,136,1,0,0,"Antigua and Barbuda",NA
"Liberia",2022-04-30,830,7434,34,294,0,0,0,"Liberia",NA
"Chad",2022-04-30,830,7411,101,193,2,0,0,"Chad",NA
"Vanuatu",2022-04-30,830,7330,3951,13,11,0,0,"Vanuatu",NA
"SaoTomeandPrincipe",2022-04-30,830,5957,12,73,0,0,0,"Sao Tome and Principe",NA
"SaintKittsandNevis",2022-04-30,830,5562,13,43,0,0,0,"Saint Kitts and Nevis",NA
"Palau",2022-04-30,830,4610,586,6,0,0,0,"Palau",NA
"Kiribati",2022-04-30,830,3081,15,13,0,0,0,"Kiribati",NA
"DiamondPrincess",2022-04-30,830,712,0,13,0,0,0,"Diamond Princess Cruise Ship",NA
"Macao",2022-04-30,830,82,0,0,0,0,0,"Macao",NA
"HolySee",2022-04-30,830,29,0,0,0,0,0,"Holy See (Vatican City)",NA
"MarshallIslands",2022-04-30,830,17,10,0,0,0,0,"Marshall Islands",NA
"Antarctica",2022-04-30,830,11,0,0,0,0,0,"Antarctica",NA
"MSZaandam",2022-04-30,830,9,0,2,0,0,0,"MS Zaandam Cruise Ship",NA
"Nauru",2022-04-30,830,3,3,0,0,0,0,"Nauru",NA
"US",2022-05-31,861,84354589,2861263,1007425,11008,0,0,"USA",NA
"India",2022-05-31,861,43160832,81644,524636,793,0,0,"India",NA
"Brazil",2022-05-31,861,31019038,570802,666676,3023,0,0,"Brazil",NA
"France",2022-05-31,861,29711870,905610,149366,2399,0,0,"France",NA
"Germany",2022-05-31,861,26360953,1551168,139091,3630,0,0,"Germany",NA
"UnitedKingdom",2022-05-31,861,22486997,276814,200086,2118,0,0,"UK",NA
"RepublicofKorea",2022-05-31,861,18119415,843766,24197,1322,0,0,"Republic of Korea",NA
"Russia",2022-05-31,861,18063880,146689,371464,3145,0,0,"Russia",NA
"Italy",2022-05-31,861,17421410,958210,166697,3190,0,0,"Italy",NA
"Turkey",2022-05-31,861,15072747,40654,98965,194,0,0,"Turkey",NA
"Spain",2022-05-31,861,12326264,430112,106341,1890,0,0,"Spain",NA
"Vietnam",2022-05-31,861,10719379,69570,43079,38,0,0,"Vietnam",NA
"Argentina",2022-05-31,861,9230573,158343,128889,347,0,0,"Argentina",NA
"Japan",2022-05-31,861,8853455,970306,30623,1052,0,0,"Japan",NA
