"date","update","ADM1_TH","new_case","total_case","new_death","total_death","ADM1_EN","ADM1_PCODE","Population","weeknum"
2020-03-20,69,"นครราชสีมา",4,4,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-03-20,69,"นครศรีธรรมราช",0,1,0,0,"Nakhon Si Thammarat","TH80",1260910,NA
2020-03-20,69,"นครสวรรค์",0,0,0,0,"Nakhon Sawan","TH60",826586,NA
2020-03-20,69,"นนทบุรี",6,13,0,0,"Nonthaburi","TH12",1940476,NA
2020-03-20,69,"นราธิวาส",2,2,0,0,"Narathiwat","TH96",610304,NA
2020-03-20,69,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-03-20,69,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-03-20,69,"บุรีรัมย์",0,0,0,0,"Buri Ram","TH31",985709,NA
2020-03-20,69,"ปทุมธานี",4,4,0,0,"Pathum Thani","TH13",2352209,NA
2020-03-20,69,"ประจวบคีรีขันธ์",0,2,0,0,"Prachuap Khiri Khan","TH77",454323,NA
2020-03-20,69,"ปราจีนบุรี",0,0,0,0,"Prachin Buri","TH25",669420,NA
2020-03-20,69,"ปัตตานี",6,6,0,0,"Pattani","TH94",557875,NA
2020-03-20,69,"พระนครศรีอยุธยา",0,0,0,0,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-03-20,69,"พะเยา",0,0,0,0,"Phayao","TH56",313682,NA
2020-03-20,69,"พังงา",0,0,0,0,"Phangnga","TH82",254114,NA
2020-03-20,69,"พัทลุง",1,1,0,0,"Phatthalung","TH93",419456,NA
2020-03-20,69,"พิจิตร",0,0,0,0,"Phichit","TH66",475920,NA
2020-03-20,69,"พิษณุโลก",0,0,0,0,"Phitsanulok","TH65",938009,NA
2020-03-20,69,"ภูเก็ต",5,7,0,0,"Phuket","TH83",962681,NA
2020-03-20,69,"มหาสารคาม",0,0,0,0,"Maha Sarakham","TH44",655502,NA
2020-03-20,69,"มุกดาหาร",0,0,0,0,"Mukdahan","TH49",365780,NA
2020-03-20,69,"ยะลา",4,4,0,0,"Yala","TH95",409580,NA
2020-03-20,69,"ยโสธร",0,0,0,0,"Yasothon","TH35",385065,NA
2020-03-20,69,"ระนอง",0,0,0,0,"Ranong","TH85",340692,NA
2020-03-20,69,"ระยอง",1,1,0,0,"Rayong","TH21",1188389,NA
2020-03-20,69,"ราชบุรี",0,0,0,0,"Ratchaburi","TH70",721366,NA
2020-03-20,69,"ร้อยเอ็ด",1,1,0,0,"Roi Et","TH45",848096,NA
2020-03-20,69,"ลพบุรี",0,0,0,0,"Lop Buri","TH16",718935,NA
2020-03-20,69,"ลำปาง",0,0,0,0,"Lampang","TH52",632799,NA
2020-03-20,69,"ลำพูน",0,0,0,0,"Lamphun","TH51",377527,NA
2020-03-20,69,"ศรีสะเกษ",0,0,0,0,"Si Sa Ket","TH33",723648,NA
2020-03-20,69,"สกลนคร",0,0,0,0,"Sakon Nakhon","TH47",768297,NA
2020-03-20,69,"สงขลา",5,5,0,0,"Songkhla","TH90",1574431,NA
2020-03-20,69,"สตูล",0,0,0,0,"Satun","TH91",270993,NA
2020-03-20,69,"สมุทรปราการ",17,21,0,0,"Samut Prakan","TH11",2968727,NA
2020-03-20,69,"สมุทรสงคราม",0,0,0,0,"Samut Songkhram","TH75",152998,NA
2020-03-20,69,"สมุทรสาคร",0,0,0,0,"Samut Sakhon","TH74",1580413,NA
2020-03-20,69,"สระบุรี",1,1,0,0,"Saraburi","TH19",802049,NA
2020-03-20,69,"สระแก้ว",0,0,0,0,"Sa Kaeo","TH27",565874,NA
2020-03-20,69,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156,NA
2020-03-20,69,"สุพรรณบุรี",0,1,0,0,"Suphan Buri","TH72",748248,NA
2020-03-20,69,"สุราษฎร์ธานี",3,3,0,0,"Surat Thani","TH84",1051922,NA
2020-03-20,69,"สุรินทร์",0,0,0,0,"Surin","TH32",860410,NA
2020-03-20,69,"สุโขทัย",2,2,0,0,"Sukhothai","TH64",596662,NA
2020-03-20,69,"หนองคาย",0,0,0,0,"Nong Khai","TH43",379636,NA
2020-03-20,69,"หนองบัวลำภู",0,0,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-03-20,69,"อำนาจเจริญ",0,0,0,0,"Amnat Charoen","TH37",203893,NA
2020-03-20,69,"อุดรธานี",0,0,0,0,"Udon Thani","TH41",1020066,NA
2020-03-20,69,"อุตรดิตถ์",0,0,0,0,"Uttaradit","TH53",371390,NA
2020-03-20,69,"อุทัยธานี",0,0,0,0,"Uthai Thani","TH61",260998,NA
2020-03-20,69,"อุบลราชธานี",1,1,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-03-20,69,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643,NA
2020-03-20,69,"เชียงราย",0,0,0,0,"Chiang Rai","TH57",1089821,NA
2020-03-20,69,"เชียงใหม่",6,7,0,0,"Chiang Mai","TH50",1809819,NA
2020-03-20,69,"เพชรบุรี",0,0,0,0,"Phetchaburi","TH76",456851,NA
2020-03-20,69,"เพชรบูรณ์",1,1,0,0,"Phetchabun","TH67",821626,NA
2020-03-20,69,"เลย",0,0,0,0,"Loei","TH42",446635,NA
2020-03-20,69,"แพร่",0,0,0,0,"Phrae","TH54",335189,NA
2020-03-20,69,"แม่ฮ่องสอน",0,0,0,0,"Mae Hong Son","TH58",187041,NA
2020-03-31,80,"กระบี่",7,8,0,0,"Krabi","TH81",347995,NA
2020-03-31,80,"กรุงเทพมหานคร",763,986,5,6,"Bangkok","TH10",10709136,NA
2020-03-31,80,"กาญจนบุรี",8,8,0,0,"Kanchanaburi","TH71",778936,NA
2020-03-31,80,"กาฬสินธุ์",1,2,0,0,"Kalasin","TH46",664356,NA
2020-03-31,80,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-03-31,80,"ขอนแก่น",2,3,0,0,"Khon Kaen","TH40",1630099,NA
2020-03-31,80,"จันทบุรี",3,3,0,0,"Chanthaburi","TH22",442591,NA
2020-03-31,80,"ฉะเชิงเทรา",11,11,0,0,"Chachoengsao","TH24",738516,NA
2020-03-31,80,"ชลบุรี",37,43,0,0,"Chon Buri","TH20",2147385,NA
2020-03-31,80,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108,NA
2020-03-31,80,"ชัยภูมิ",2,2,0,0,"Chaiyaphum","TH36",764624,NA
2020-03-31,80,"ชุมพร",1,1,0,0,"Chumphon","TH86",441213,NA
2020-03-31,80,"ตรัง",5,5,0,0,"Trang","TH92",540949,NA
2020-03-31,80,"ตราด",0,0,0,0,"Trat","TH23",264085,NA
2020-03-31,80,"ตาก",2,2,0,0,"Tak","TH63",510728,NA
2020-03-31,80,"นครนายก",0,1,0,0,"Nakhon Nayok","TH26",227464,NA
2020-03-31,80,"นครปฐม",14,15,0,0,"Nakhon Pathom","TH73",1028904,NA
2020-03-31,80,"นครพนม",1,1,0,0,"Nakhon Phanom","TH48",449625,NA
2020-03-31,80,"นครราชสีมา",11,15,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-03-31,80,"นครศรีธรรมราช",4,5,0,0,"Nakhon Si Thammarat","TH80",1260910,NA
2020-03-31,80,"นครสวรรค์",6,6,0,0,"Nakhon Sawan","TH60",826586,NA
2020-03-31,80,"นนทบุรี",95,108,1,1,"Nonthaburi","TH12",1940476,NA
2020-03-31,80,"นราธิวาส",7,9,1,1,"Narathiwat","TH96",610304,NA
2020-03-31,80,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-03-31,80,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-03-31,80,"บุรีรัมย์",10,10,0,0,"Buri Ram","TH31",985709,NA
2020-03-31,80,"ปทุมธานี",14,18,0,0,"Pathum Thani","TH13",2352209,NA
2020-03-31,80,"ประจวบคีรีขันธ์",9,11,0,0,"Prachuap Khiri Khan","TH77",454323,NA
2020-03-31,80,"ปราจีนบุรี",3,3,0,0,"Prachin Buri","TH25",669420,NA
2020-03-31,80,"ปัตตานี",29,35,0,0,"Pattani","TH94",557875,NA
2020-03-31,80,"พระนครศรีอยุธยา",0,0,0,0,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-03-31,80,"พะเยา",2,2,0,0,"Phayao","TH56",313682,NA
2020-03-31,80,"พังงา",0,0,0,0,"Phangnga","TH82",254114,NA
2020-03-31,80,"พัทลุง",5,6,0,0,"Phatthalung","TH93",419456,NA
2020-03-31,80,"พิจิตร",0,0,0,0,"Phichit","TH66",475920,NA
2020-03-31,80,"พิษณุโลก",3,3,0,0,"Phitsanulok","TH65",938009,NA
2020-03-31,80,"ภูเก็ต",56,63,0,0,"Phuket","TH83",962681,NA
2020-03-31,80,"มหาสารคาม",1,1,1,1,"Maha Sarakham","TH44",655502,NA
2020-03-31,80,"มุกดาหาร",4,4,0,0,"Mukdahan","TH49",365780,NA
2020-03-31,80,"ยะลา",31,35,1,1,"Yala","TH95",409580,NA
2020-03-31,80,"ยโสธร",1,1,0,0,"Yasothon","TH35",385065,NA
2020-03-31,80,"ระนอง",0,0,0,0,"Ranong","TH85",340692,NA
2020-03-31,80,"ระยอง",4,5,0,0,"Rayong","TH21",1188389,NA
2020-03-31,80,"ราชบุรี",7,7,0,0,"Ratchaburi","TH70",721366,NA
2020-03-31,80,"ร้อยเอ็ด",2,3,0,0,"Roi Et","TH45",848096,NA
2020-03-31,80,"ลพบุรี",2,2,0,0,"Lop Buri","TH16",718935,NA
2020-03-31,80,"ลำปาง",0,0,0,0,"Lampang","TH52",632799,NA
2020-03-31,80,"ลำพูน",2,2,0,0,"Lamphun","TH51",377527,NA
2020-03-31,80,"ศรีสะเกษ",7,7,0,0,"Si Sa Ket","TH33",723648,NA
2020-03-31,80,"สกลนคร",0,0,0,0,"Sakon Nakhon","TH47",768297,NA
2020-03-31,80,"สงขลา",19,24,0,0,"Songkhla","TH90",1574431,NA
2020-03-31,80,"สตูล",0,0,0,0,"Satun","TH91",270993,NA
2020-03-31,80,"สมุทรปราการ",31,52,0,0,"Samut Prakan","TH11",2968727,NA
2020-03-31,80,"สมุทรสงคราม",0,0,0,0,"Samut Songkhram","TH75",152998,NA
2020-03-31,80,"สมุทรสาคร",8,8,0,0,"Samut Sakhon","TH74",1580413,NA
2020-03-31,80,"สระบุรี",3,4,0,0,"Saraburi","TH19",802049,NA
2020-03-31,80,"สระแก้ว",8,8,0,0,"Sa Kaeo","TH27",565874,NA
2020-03-31,80,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156,NA
2020-03-31,80,"สุพรรณบุรี",1,2,0,0,"Suphan Buri","TH72",748248,NA
2020-03-31,80,"สุราษฎร์ธานี",10,13,0,0,"Surat Thani","TH84",1051922,NA
2020-03-31,80,"สุรินทร์",7,7,0,0,"Surin","TH32",860410,NA
2020-03-31,80,"สุโขทัย",1,3,0,0,"Sukhothai","TH64",596662,NA
2020-03-31,80,"หนองคาย",1,1,0,0,"Nong Khai","TH43",379636,NA
2020-03-31,80,"หนองบัวลำภู",2,2,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-03-31,80,"อำนาจเจริญ",1,1,0,0,"Amnat Charoen","TH37",203893,NA
2020-03-31,80,"อุดรธานี",9,9,0,0,"Udon Thani","TH41",1020066,NA
2020-03-31,80,"อุตรดิตถ์",3,3,0,0,"Uttaradit","TH53",371390,NA
2020-03-31,80,"อุทัยธานี",1,1,0,0,"Uthai Thani","TH61",260998,NA
2020-03-31,80,"อุบลราชธานี",12,13,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-03-31,80,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643,NA
2020-03-31,80,"เชียงราย",6,6,0,0,"Chiang Rai","TH57",1089821,NA
2020-03-31,80,"เชียงใหม่",23,30,0,0,"Chiang Mai","TH50",1809819,NA
2020-03-31,80,"เพชรบุรี",1,1,0,0,"Phetchaburi","TH76",456851,NA
2020-03-31,80,"เพชรบูรณ์",2,3,0,0,"Phetchabun","TH67",821626,NA
2020-03-31,80,"เลย",2,2,0,0,"Loei","TH42",446635,NA
2020-03-31,80,"แพร่",1,1,0,0,"Phrae","TH54",335189,NA
2020-03-31,80,"แม่ฮ่องสอน",5,5,0,0,"Mae Hong Son","TH58",187041,NA
2020-04-06,86,"กระบี่",5,13,0,0,"Krabi","TH81",347995,NA
2020-04-06,86,"กรุงเทพมหานคร",240,1226,8,14,"Bangkok","TH10",10709136,NA
2020-04-06,86,"กาญจนบุรี",1,9,0,0,"Kanchanaburi","TH71",778936,NA
2020-04-06,86,"กาฬสินธุ์",1,3,0,0,"Kalasin","TH46",664356,NA
2020-04-06,86,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-04-06,86,"ขอนแก่น",1,4,0,0,"Khon Kaen","TH40",1630099,NA
2020-04-06,86,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591,NA
2020-04-06,86,"ฉะเชิงเทรา",5,16,0,0,"Chachoengsao","TH24",738516,NA
2020-04-06,86,"ชลบุรี",26,69,0,0,"Chon Buri","TH20",2147385,NA
2020-04-06,86,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108,NA
2020-04-06,86,"ชัยภูมิ",0,2,0,0,"Chaiyaphum","TH36",764624,NA
2020-04-06,86,"ชุมพร",0,1,0,0,"Chumphon","TH86",441213,NA
2020-04-06,86,"ตรัง",1,6,0,0,"Trang","TH92",540949,NA
2020-04-06,86,"ตราด",0,0,0,0,"Trat","TH23",264085,NA
2020-04-06,86,"ตาก",1,3,0,0,"Tak","TH63",510728,NA
2020-04-06,86,"นครนายก",1,2,0,0,"Nakhon Nayok","TH26",227464,NA
2020-04-06,86,"นครปฐม",2,17,0,0,"Nakhon Pathom","TH73",1028904,NA
2020-04-06,86,"นครพนม",0,1,0,0,"Nakhon Phanom","TH48",449625,NA
2020-04-06,86,"นครราชสีมา",1,16,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-04-06,86,"นครศรีธรรมราช",1,6,0,0,"Nakhon Si Thammarat","TH80",1260910,NA
2020-04-06,86,"นครสวรรค์",0,6,0,0,"Nakhon Sawan","TH60",826586,NA
2020-04-06,86,"นนทบุรี",33,141,0,1,"Nonthaburi","TH12",1940476,NA
2020-04-06,86,"นราธิวาส",13,22,0,1,"Narathiwat","TH96",610304,NA
2020-04-06,86,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-04-06,86,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-04-06,86,"บุรีรัมย์",3,13,0,0,"Buri Ram","TH31",985709,NA
2020-04-06,86,"ปทุมธานี",11,29,1,1,"Pathum Thani","TH13",2352209,NA
2020-04-06,86,"ประจวบคีรีขันธ์",6,17,2,2,"Prachuap Khiri Khan","TH77",454323,NA
2020-04-06,86,"ปราจีนบุรี",2,5,0,0,"Prachin Buri","TH25",669420,NA
2020-04-06,86,"ปัตตานี",12,47,1,1,"Pattani","TH94",557875,NA
2020-04-06,86,"พระนครศรีอยุธยา",2,2,0,0,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-04-06,86,"พะเยา",0,2,0,0,"Phayao","TH56",313682,NA
2020-04-06,86,"พังงา",0,0,0,0,"Phangnga","TH82",254114,NA
2020-04-06,86,"พัทลุง",4,10,0,0,"Phatthalung","TH93",419456,NA
2020-04-06,86,"พิจิตร",0,0,0,0,"Phichit","TH66",475920,NA
2020-04-06,86,"พิษณุโลก",1,4,0,0,"Phitsanulok","TH65",938009,NA
2020-04-06,86,"ภูเก็ต",72,135,0,0,"Phuket","TH83",962681,NA
2020-04-06,86,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502,NA
2020-04-06,86,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780,NA
2020-04-06,86,"ยะลา",19,54,1,2,"Yala","TH95",409580,NA
2020-04-06,86,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065,NA
2020-04-06,86,"ระนอง",0,0,0,0,"Ranong","TH85",340692,NA
2020-04-06,86,"ระยอง",1,6,0,0,"Rayong","TH21",1188389,NA
2020-04-06,86,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366,NA
2020-04-06,86,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096,NA
2020-04-06,86,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935,NA
2020-04-06,86,"ลำปาง",3,3,0,0,"Lampang","TH52",632799,NA
2020-04-06,86,"ลำพูน",2,4,0,0,"Lamphun","TH51",377527,NA
2020-04-06,86,"ศรีสะเกษ",1,8,0,0,"Si Sa Ket","TH33",723648,NA
2020-04-06,86,"สกลนคร",1,1,0,0,"Sakon Nakhon","TH47",768297,NA
2020-04-06,86,"สงขลา",13,37,0,0,"Songkhla","TH90",1574431,NA
2020-04-06,86,"สตูล",0,0,0,0,"Satun","TH91",270993,NA
2020-04-06,86,"สมุทรปราการ",48,100,1,1,"Samut Prakan","TH11",2968727,NA
2020-04-06,86,"สมุทรสงคราม",1,1,0,0,"Samut Songkhram","TH75",152998,NA
2020-04-06,86,"สมุทรสาคร",4,12,1,1,"Samut Sakhon","TH74",1580413,NA
2020-04-06,86,"สระบุรี",1,5,0,0,"Saraburi","TH19",802049,NA
2020-04-06,86,"สระแก้ว",2,10,0,0,"Sa Kaeo","TH27",565874,NA
2020-04-06,86,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156,NA
2020-04-06,86,"สุพรรณบุรี",2,4,0,0,"Suphan Buri","TH72",748248,NA
2020-04-06,86,"สุราษฎร์ธานี",4,17,0,0,"Surat Thani","TH84",1051922,NA
2020-04-06,86,"สุรินทร์",2,9,1,1,"Surin","TH32",860410,NA
2020-04-06,86,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662,NA
2020-04-06,86,"หนองคาย",2,3,0,0,"Nong Khai","TH43",379636,NA
2020-04-06,86,"หนองบัวลำภู",1,3,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-04-06,86,"อำนาจเจริญ",1,2,0,0,"Amnat Charoen","TH37",203893,NA
2020-04-06,86,"อุดรธานี",1,10,0,0,"Udon Thani","TH41",1020066,NA
2020-04-06,86,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390,NA
2020-04-06,86,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2020-04-06,86,"อุบลราชธานี",2,15,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-04-06,86,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643,NA
2020-04-06,86,"เชียงราย",3,9,0,0,"Chiang Rai","TH57",1089821,NA
2020-04-06,86,"เชียงใหม่",9,39,0,0,"Chiang Mai","TH50",1809819,NA
2020-04-06,86,"เพชรบุรี",1,2,0,0,"Phetchaburi","TH76",456851,NA
2020-04-06,86,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626,NA
2020-04-06,86,"เลย",0,2,0,0,"Loei","TH42",446635,NA
2020-04-06,86,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2020-04-06,86,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2020-04-13,93,"กระบี่",3,16,0,0,"Krabi","TH81",347995,NA
2020-04-13,93,"กรุงเทพมหานคร",132,1358,3,17,"Bangkok","TH10",10709136,NA
2020-04-13,93,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936,NA
2020-04-13,93,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356,NA
2020-04-13,93,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-04-13,93,"ขอนแก่น",0,4,0,0,"Khon Kaen","TH40",1630099,NA
2020-04-13,93,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591,NA
2020-04-13,93,"ฉะเชิงเทรา",1,17,1,1,"Chachoengsao","TH24",738516,NA
2020-04-13,93,"ชลบุรี",12,81,2,2,"Chon Buri","TH20",2147385,NA
2020-04-13,93,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108,NA
2020-04-13,93,"ชัยภูมิ",1,3,0,0,"Chaiyaphum","TH36",764624,NA
2020-04-13,93,"ชุมพร",3,4,1,1,"Chumphon","TH86",441213,NA
2020-04-13,93,"ตรัง",1,7,0,0,"Trang","TH92",540949,NA
2020-04-13,93,"ตราด",0,0,0,0,"Trat","TH23",264085,NA
2020-04-13,93,"ตาก",0,3,0,0,"Tak","TH63",510728,NA
2020-04-13,93,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464,NA
2020-04-13,93,"นครปฐม",2,19,0,0,"Nakhon Pathom","TH73",1028904,NA
2020-04-13,93,"นครพนม",1,2,0,0,"Nakhon Phanom","TH48",449625,NA
2020-04-13,93,"นครราชสีมา",2,18,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-04-13,93,"นครศรีธรรมราช",2,8,1,1,"Nakhon Si Thammarat","TH80",1260910,NA
2020-04-13,93,"นครสวรรค์",3,9,0,0,"Nakhon Sawan","TH60",826586,NA
2020-04-13,93,"นนทบุรี",14,155,1,2,"Nonthaburi","TH12",1940476,NA
2020-04-13,93,"นราธิวาส",6,28,0,1,"Narathiwat","TH96",610304,NA
2020-04-13,93,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-04-13,93,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-04-13,93,"บุรีรัมย์",0,13,1,1,"Buri Ram","TH31",985709,NA
2020-04-13,93,"ปทุมธานี",7,36,1,2,"Pathum Thani","TH13",2352209,NA
2020-04-13,93,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2020-04-13,93,"ปราจีนบุรี",3,8,0,0,"Prachin Buri","TH25",669420,NA
2020-04-13,93,"ปัตตานี",30,77,0,1,"Pattani","TH94",557875,NA
2020-04-13,93,"พระนครศรีอยุธยา",0,2,0,0,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-04-13,93,"พะเยา",1,3,1,1,"Phayao","TH56",313682,NA
2020-04-13,93,"พังงา",1,1,0,0,"Phangnga","TH82",254114,NA
2020-04-13,93,"พัทลุง",4,14,0,0,"Phatthalung","TH93",419456,NA
2020-04-13,93,"พิจิตร",0,0,0,0,"Phichit","TH66",475920,NA
2020-04-13,93,"พิษณุโลก",2,6,0,0,"Phitsanulok","TH65",938009,NA
2020-04-13,93,"ภูเก็ต",47,182,0,0,"Phuket","TH83",962681,NA
2020-04-13,93,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502,NA
2020-04-13,93,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780,NA
2020-04-13,93,"ยะลา",30,84,0,2,"Yala","TH95",409580,NA
2020-04-13,93,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065,NA
2020-04-13,93,"ระนอง",0,0,0,0,"Ranong","TH85",340692,NA
2020-04-13,93,"ระยอง",0,6,0,0,"Rayong","TH21",1188389,NA
2020-04-13,93,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366,NA
2020-04-13,93,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096,NA
2020-04-13,93,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935,NA
2020-04-13,93,"ลำปาง",1,4,0,0,"Lampang","TH52",632799,NA
2020-04-13,93,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527,NA
2020-04-13,93,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648,NA
2020-04-13,93,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297,NA
2020-04-13,93,"สงขลา",19,56,0,0,"Songkhla","TH90",1574431,NA
2020-04-13,93,"สตูล",17,17,0,0,"Satun","TH91",270993,NA
2020-04-13,93,"สมุทรปราการ",7,107,2,3,"Samut Prakan","TH11",2968727,NA
2020-04-13,93,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998,NA
2020-04-13,93,"สมุทรสาคร",2,14,0,1,"Samut Sakhon","TH74",1580413,NA
2020-04-13,93,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049,NA
2020-04-13,93,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874,NA
2020-04-13,93,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156,NA
2020-04-13,93,"สุพรรณบุรี",1,5,0,0,"Suphan Buri","TH72",748248,NA
2020-04-13,93,"สุราษฎร์ธานี",1,18,0,0,"Surat Thani","TH84",1051922,NA
2020-04-13,93,"สุรินทร์",0,9,0,1,"Surin","TH32",860410,NA
2020-04-13,93,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662,NA
2020-04-13,93,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636,NA
2020-04-13,93,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-04-13,93,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893,NA
2020-04-13,93,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066,NA
2020-04-13,93,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390,NA
2020-04-13,93,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2020-04-13,93,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-04-13,93,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643,NA
2020-04-13,93,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821,NA
2020-04-13,93,"เชียงใหม่",1,40,0,0,"Chiang Mai","TH50",1809819,NA
2020-04-13,93,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851,NA
2020-04-13,93,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626,NA
2020-04-13,93,"เลย",2,4,0,0,"Loei","TH42",446635,NA
2020-04-13,93,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2020-04-13,93,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2020-04-20,100,"กระบี่",3,19,0,0,"Krabi","TH81",347995,NA
2020-04-20,100,"กรุงเทพมหานคร",136,1494,2,19,"Bangkok","TH10",10709136,NA
2020-04-20,100,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936,NA
2020-04-20,100,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356,NA
2020-04-20,100,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-04-20,100,"ขอนแก่น",2,6,0,0,"Khon Kaen","TH40",1630099,NA
2020-04-20,100,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591,NA
2020-04-20,100,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516,NA
2020-04-20,100,"ชลบุรี",5,86,0,2,"Chon Buri","TH20",2147385,NA
2020-04-20,100,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108,NA
2020-04-20,100,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624,NA
2020-04-20,100,"ชุมพร",11,15,1,2,"Chumphon","TH86",441213,NA
2020-04-20,100,"ตรัง",0,7,0,0,"Trang","TH92",540949,NA
2020-04-20,100,"ตราด",0,0,0,0,"Trat","TH23",264085,NA
2020-04-20,100,"ตาก",0,3,0,0,"Tak","TH63",510728,NA
2020-04-20,100,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464,NA
2020-04-20,100,"นครปฐม",0,19,0,0,"Nakhon Pathom","TH73",1028904,NA
